ETL,ETL-2,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,ETL_Passivator,HTL_Passivator,Additive,Use_Cl,Cs,MA,FA,Rb,Pb,Sn,I,Br,Bandgap,PCEbest
133,87,0,35,13,14,179,25,0,0,88,0,0.05,0.16,0.79,0.0,1.0,0.0,0.83,0.17,1.607224167,16.85
133,87,1,33,30,2,28,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.9
92,73,1,29,30,2,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.8
92,23,0,23,30,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.1
78,105,0,23,19,14,179,25,0,60,1,0,0.1,0.0,0.9,0.0,1.0,0.0,0.933333333,0.066666667,1.519446667,22.26
133,87,1,29,30,75,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.9
88,105,0,35,25,72,179,25,0,0,14,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,15.66
133,25,0,35,30,75,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.2
119,43,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.2
104,105,0,35,5,14,138,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,19.8
138,87,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,2.2
133,61,0,35,30,75,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.1
92,83,0,23,30,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.75
92,73,1,29,30,2,138,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.3
92,105,1,14,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.6
138,100,0,23,30,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.0
119,105,0,23,5,14,179,25,0,0,1,1,0.17,0.0,0.83,0.0,1.0,0.0,0.9,0.1,1.591451597,18.1
92,13,0,23,30,2,109,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.4
78,105,0,23,30,14,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.78
78,105,0,35,25,14,179,34,0,0,10,1,0.0,0.02,0.98,0.0,1.0,0.0,0.98,0.02,1.515891667,23.85
92,83,1,29,30,2,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,1.9
133,93,0,23,33,14,207,34,0,0,1,0,0.1,0.135,0.765,0.0,1.0,0.0,0.85,0.15,1.606233361,17.4
53,105,0,35,30,46,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.829682619,10.2
78,105,0,23,19,14,179,25,0,58,1,0,0.1,0.0,0.9,0.0,1.0,0.0,0.933333333,0.066666667,1.519446667,21.77
133,87,0,23,30,2,128,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.0
39,49,1,33,30,14,179,25,0,0,1,1,0.0,0.16,0.84,0.0,1.0,0.0,1.0,0.0,1.546203579,23.24
133,87,0,23,30,2,100,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.1
53,8,1,33,30,2,113,1,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.3
133,87,0,35,5,14,179,0,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,9.34
92,105,0,23,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.1
78,105,0,23,25,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.2
6,40,0,35,5,14,138,0,0,0,1,0,0.05,0.0,0.95,0.0,1.0,0.0,1.0,0.0,1.518583333,19.98
119,105,1,29,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.5
53,24,0,23,30,0,56,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.8
6,16,0,35,5,14,75,0,1,0,1,0,0.05,0.05,0.85,0.05,1.0,0.0,0.95,0.05,1.533193333,25.49
10,105,0,35,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.0
6,40,0,35,2,14,85,0,0,0,1,0,0.0,0.6,0.4,0.0,1.0,0.0,1.0,0.0,1.584896475,19.74
6,13,0,35,5,63,113,0,0,0,77,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.328415,8.053333333333335
78,105,0,35,27,14,180,25,0,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,19.56
111,105,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.1
133,87,0,35,5,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.1
53,105,0,23,30,85,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.2,1.740169286,11.0
6,40,0,23,5,14,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.82
133,87,0,23,30,2,162,38,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
133,87,1,29,30,2,160,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.3
92,105,0,23,5,64,112,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.2
92,105,1,33,30,2,179,25,0,0,1,1,0.0,0.15,0.85,0.0,1.0,0.0,1.0,0.0,1.603662527,16.8
133,87,0,23,20,14,237,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.9
92,105,0,23,30,2,31,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.3
133,87,1,29,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,1.7
53,8,0,23,30,9,158,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.8
63,40,0,23,5,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.2
78,105,0,35,30,14,77,0,0,53,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,13.0
133,87,1,29,30,2,164,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.0
53,105,1,29,30,2,45,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.2
78,105,0,35,5,14,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.373
141,40,0,23,5,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.2
92,105,0,35,5,22,179,25,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,19.6
92,105,0,23,30,75,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.1
53,8,1,34,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.4
6,40,0,23,20,14,82,0,0,9,1,0,0.17,0.0,0.83,0.0,1.0,0.0,0.77,0.23,1.66715,14.53
53,105,0,23,30,58,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.7
133,87,0,35,5,14,179,25,0,0,1,0,0.05,0.16,0.79,0.0,1.0,0.0,0.83,0.17,1.607224167,17.24
133,55,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.4
133,53,0,23,20,14,179,34,0,45,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.9,0.0,1.577331169,18.19
133,87,1,29,30,2,86,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.1
133,87,1,29,30,2,86,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.4
92,105,0,35,30,63,0,0,0,0,18,0,1.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,1.907448485,10.24
133,87,1,33,30,14,40,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
133,87,1,33,30,2,232,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.9
92,105,0,23,30,2,179,37,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.8
133,87,0,23,5,14,179,25,0,8,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.439999999999998
78,108,0,35,20,14,179,34,0,0,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,20.7
78,105,0,23,5,14,179,25,0,0,62,0,0.0,0.15,0.85,0.0,1.0,0.0,1.0,0.0,1.548303579,23.0575
133,87,1,29,30,31,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.4
133,87,0,35,5,14,12,25,0,0,1,0,0.05,0.1,0.85,0.0,1.0,0.0,0.97,0.03,1.541113333,23.1
133,87,0,23,30,2,179,22,0,0,1,0,0.0,1.0,0.0,0.0,0.25,0.75,1.0,0.0,1.22266,3.7
133,87,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.206666666666667
54,105,0,35,30,68,84,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.5
92,105,0,23,30,2,109,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.3
10,8,0,23,5,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.1
133,87,0,23,20,19,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,17.9
133,87,0,23,20,14,237,0,0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.98
133,87,0,35,5,14,178,34,0,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,21.83
53,105,0,35,32,64,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.4
24,105,0,35,5,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.32
133,87,1,33,30,2,32,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.6
133,53,0,23,30,14,237,0,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,11.7
78,105,0,23,5,14,179,31,0,0,1,1,0.05,0.1425,0.8075,0.0,1.0,0.0,0.85,0.15,1.61660067,21.92
92,105,0,23,5,14,179,25,0,0,47,0,0.07,0.03,0.9,0.0,1.0,0.0,0.92,0.08,1.562435714,20.085
92,105,1,33,2,2,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.2
6,13,0,15,30,86,202,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.3
133,87,0,35,5,14,179,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,18.85
53,105,0,35,32,64,102,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.8
78,105,0,35,5,14,179,25,0,0,1,1,0.0,0.08,0.92,0.0,1.0,0.0,0.92,0.08,1.579925,20.57
133,87,0,23,5,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.7
133,87,0,35,5,14,52,11,0,0,1,0,0.03,0.21,0.76,0.0,1.0,0.0,0.89,0.11,1.639367143,16.8
78,105,0,35,5,14,179,34,0,0,93,1,0.0,0.15,0.85,0.0,1.0,0.0,1.0,0.0,1.548303579,24.33
109,87,0,23,20,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.6
53,8,0,23,30,64,126,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.1
78,105,1,33,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.2
92,105,0,0,30,85,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.4
78,15,0,23,5,86,6,0,0,45,1,0,0.0,0.7,0.3,0.0,1.0,0.0,1.0,0.0,1.5695796,16.3
133,87,0,23,23,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.3
92,104,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.8
133,87,0,23,30,7,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.1
133,87,0,35,5,14,64,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,9.0
92,6,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.4
92,105,0,23,30,2,91,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.6
92,105,1,29,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.1
6,40,0,35,25,14,85,0,0,0,1,0,0.0,0.6,0.4,0.0,1.0,0.0,1.0,0.0,1.584896475,19.4
92,83,0,23,30,2,112,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.5
122,105,0,23,30,39,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.5
6,13,0,35,5,14,240,0,0,0,1,0,0.05,0.095,0.855,0.0,1.0,0.0,0.9,0.1,1.597590558,22.05
92,105,0,37,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.2
92,105,0,23,32,63,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.85
138,105,1,33,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
138,105,0,23,5,14,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.9
119,105,0,35,30,63,179,34,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,1.907448485,9.7
133,87,0,23,5,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.9666666666666668
53,43,0,23,30,5,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.4
134,8,0,35,30,14,138,0,0,0,1,0,0.0,0.17,0.83,0.0,1.0,0.0,0.83,0.17,1.654738961,21.0
53,105,0,35,32,64,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.95
53,105,0,23,30,2,119,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.2
133,87,0,35,16,14,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,18.9
78,105,0,35,27,14,180,25,22,38,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,22.97
8,105,0,23,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.0
10,105,1,0,30,85,237,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.4
92,105,0,35,30,75,138,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.7
92,105,0,23,30,31,179,48,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.7
133,87,0,35,30,75,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.9,0.1,1.699584431,12.8
133,87,1,29,30,2,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,5.0
133,87,0,23,30,56,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.7
133,87,1,38,30,2,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,12.4
133,87,1,29,30,2,136,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.5
53,105,0,35,32,63,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.433333333333334
78,105,1,33,30,14,179,25,0,0,50,1,0.0,0.03,0.97,0.0,1.0,0.0,0.97,0.03,1.5184,24.27
6,13,0,35,5,14,83,0,0,0,1,0,0.05,0.15,0.8,0.0,1.0,0.0,0.85,0.15,1.609795213,16.7
133,87,0,35,5,14,179,25,0,0,51,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,20.6
92,105,0,35,5,14,179,34,0,70,1,1,0.15,0.06,0.79,0.0,1.0,0.0,0.7,0.3,1.737700476,20.37
92,29,0,35,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.9
92,84,0,23,30,86,179,25,0,0,32,1,0.0,0.956,0.044,0.0,1.0,0.0,1.0,0.0,1.532473565,16.08
78,105,0,23,5,14,179,25,0,0,1,1,0.05,0.1425,0.8075,0.0,1.0,0.0,0.85,0.15,1.61660067,19.6
92,83,0,23,30,32,171,47,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.3
78,105,1,33,5,14,179,25,0,0,1,1,0.03,0.025,0.945,0.0,1.0,0.0,0.975,0.025,1.524625,19.5
133,87,0,23,30,20,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.3
133,87,1,33,30,2,33,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.4
78,105,0,23,5,14,179,34,2,0,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,22.895
53,43,0,23,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.1
6,13,0,35,32,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.2
133,88,0,35,5,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.9
53,8,0,23,30,9,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.95
133,87,0,35,30,75,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.166666666666667
92,105,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.74
119,72,0,23,5,2,92,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.3
53,70,0,23,30,14,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.3
78,40,0,23,30,2,179,25,0,0,1,0,0.17,0.0,0.83,0.0,1.0,0.0,0.6,0.4,1.695830952,17.1
133,87,0,35,30,75,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.566666666666666
53,105,0,23,30,2,113,0,0,0,1,0,0.0,0.17,0.83,0.0,1.0,0.0,0.83,0.17,1.654738961,6.1
6,13,0,35,5,14,235,0,0,0,1,0,0.05,0.095,0.855,0.0,1.0,0.0,0.9,0.1,1.597590558,19.23
78,105,1,33,30,63,179,25,0,0,95,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,22.76
133,87,1,29,30,2,179,60,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.6
133,87,0,23,5,14,179,28,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.72
78,105,0,35,5,14,97,34,0,0,1,0,0.0,0.06,0.94,0.0,1.0,0.0,0.94,0.06,1.517405,20.28
53,8,0,35,30,63,142,0,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,17.0
133,93,0,23,33,14,215,34,0,0,1,0,0.1,0.135,0.765,0.0,1.0,0.0,0.85,0.15,1.606233361,17.1
78,105,0,35,5,14,179,25,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,20.0
78,105,0,35,5,14,179,25,0,0,1,0,0.0,0.16,0.84,0.0,1.0,0.0,0.84,0.16,1.635313258,19.85
54,8,1,33,30,2,139,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.15
92,105,0,35,2,14,237,0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,11.42
133,87,0,23,20,83,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.8
92,105,1,33,5,14,228,0,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,18.32
133,87,0,23,30,2,189,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.9
78,105,0,23,5,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.5
118,49,0,35,20,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.32
92,105,0,35,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.75
92,105,0,23,30,36,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,17.5
92,105,1,29,30,2,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.0
78,105,0,23,25,14,179,34,0,29,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,23.45
114,105,0,35,20,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.3
92,105,0,23,30,2,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,9.08
92,105,0,23,5,14,179,25,0,0,17,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.16
53,105,0,23,5,30,56,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.2
53,43,0,35,5,70,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.3
53,105,0,23,30,86,113,0,0,0,71,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.328415,7.86
133,87,0,35,5,14,176,43,0,0,1,0,0.05,0.3,0.65,0.0,1.0,0.0,0.65,0.35,1.700609524,20.44
133,53,0,23,20,14,179,34,0,45,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,19.66
92,13,0,35,32,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.3
6,13,0,23,32,14,138,0,0,0,1,0,0.05,0.1,0.8,0.05,1.0,0.0,0.95,0.05,1.540863333,19.38
133,87,1,29,30,2,201,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.4
134,8,1,33,30,2,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.0
92,105,0,36,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.9
53,105,1,29,30,2,28,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.0
133,53,0,35,2,14,179,25,0,39,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,22.03
92,85,0,23,30,2,179,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.8
92,105,1,0,30,85,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.2
133,87,1,29,30,43,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.0
92,105,1,29,30,2,50,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.7
53,105,0,23,30,37,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.35
20,105,0,23,20,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.9
51,13,0,35,32,49,138,0,4,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.574
78,105,1,33,30,2,40,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.4
92,49,0,35,20,14,179,25,0,0,73,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,20.3
133,87,0,23,20,14,237,0,0,2,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.154
133,87,1,29,30,85,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.9
53,24,0,23,30,0,56,45,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.8
92,105,0,23,30,2,237,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.776666667,0.223333333,1.744008333,12.4
133,87,1,29,30,85,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.15
10,8,0,35,5,14,138,12,0,62,1,1,0.0,0.2,0.8,0.0,0.8,0.2,1.0,0.0,1.34979,22.51
